customer_id,tenure_months,monthly_charges,total_charges,support_tickets_90d,late_payments_6m,payment_method,contract,has_auto_pay,has_premium,usage_drop_30d,nps_score,churn
C001419,29,71.76,2079.83,2,1,boleto,month_to_month,1,1,-0.337,-3,1
C001420,57,124.61,7172.52,1,0,pix,month_to_month,1,1,0.224,-29,1
C001421,60,168.25,10139.57,1,1,credit_card,month_to_month,0,1,0.22,4,1
C001422,36,121.03,4330.91,2,0,boleto,one_year,1,0,0.123,67,0
C001423,41,129.7,5292.05,2,0,credit_card,month_to_month,0,1,0.264,2,1
C001424,16,110.61,1842.14,1,0,credit_card,one_year,0,0,-0.091,-3,1
C001425,49,74.08,3702.85,0,0,credit_card,month_to_month,0,0,0.011,4,0
C001426,41,92.85,3712.81,1,0,boleto,month_to_month,0,0,0.018,-20,1
C001427,55,67.58,3744.56,1,2,boleto,month_to_month,0,0,0.248,-26,1
C001428,17,65.25,1103.11,3,1,credit_card,month_to_month,1,0,0.252,11,1
C001429,48,124.06,5903.27,1,1,pix,one_year,0,0,0.107,-29,1
C001430,29,70.69,2063.06,0,1,credit_card,month_to_month,0,1,0.098,6,1
C001431,12,121.18,1386.73,2,0,pix,month_to_month,0,0,0.149,29,1
C001432,11,64.44,685.48,1,1,boleto,two_year,0,0,-0.011,33,1
C001433,34,120.37,4052.77,0,0,credit_card,month_to_month,1,1,0.295,15,0
C001434,20,92.9,1832.93,3,0,credit_card,month_to_month,1,0,-0.031,-22,0
C001435,7,159.23,1111.05,1,1,credit_card,month_to_month,1,0,0.127,6,1
C001436,26,121.33,3103.81,0,0,credit_card,two_year,1,0,-0.057,32,0
C001437,40,153.25,6208.76,1,1,pix,month_to_month,1,0,0.22,42,0
C001438,20,83.55,1695.71,0,0,boleto,month_to_month,0,1,0.032,10,1
C001439,58,111.97,6583.7,0,2,credit_card,one_year,0,1,0.422,-5,1
C001440,47,75.66,3548.11,0,0,credit_card,month_to_month,0,1,0.027,23,1
C001441,31,95.52,2933.8,0,0,credit_card,month_to_month,0,0,0.219,8,0
C001442,57,100.83,5835.02,2,1,pix,month_to_month,1,0,-0.063,-16,1
C001443,26,84.59,2170.57,1,1,boleto,month_to_month,1,1,-0.005,31,1
C001444,9,67.46,598.2,2,1,credit_card,one_year,0,1,0.042,21,1
C001445,3,60.53,217.58,1,1,credit_card,month_to_month,0,0,0.113,-19,1
C001446,57,28.11,1540.32,0,1,credit_card,one_year,1,0,-0.084,-2,1
C001447,58,73.03,4271.18,2,0,credit_card,month_to_month,1,0,-0.053,13,0
C001448,45,131.96,5967.47,2,0,credit_card,one_year,1,0,0.066,-33,1
C001449,7,54.05,441.83,1,0,credit_card,month_to_month,1,0,0.122,-5,1
C001450,18,62.12,1162.58,0,0,pix,month_to_month,1,1,0.043,42,1
C001451,3,172.68,583.04,1,0,credit_card,month_to_month,0,0,0.018,3,1
C001452,4,87.72,345.37,2,3,pix,one_year,0,1,-0.189,-8,1
C001453,15,121.24,1775.42,2,0,boleto,one_year,0,0,0.14,58,1
C001454,35,132.48,4742.34,1,0,credit_card,month_to_month,1,0,0.202,32,1
C001455,4,133.19,456.42,1,0,credit_card,two_year,1,0,0.223,44,1
C001456,60,56.72,3331.81,0,1,credit_card,two_year,1,0,0.077,-7,0
C001457,28,101.91,2881.82,1,0,boleto,two_year,0,1,-0.059,10,1
C001458,16,53.36,935.04,0,0,credit_card,month_to_month,0,0,-0.008,20,1
C001459,31,195.62,6073.73,0,0,pix,month_to_month,0,1,0.078,28,1
C001460,48,54.18,2650.57,2,0,boleto,one_year,0,0,0.047,100,0
C001461,19,73.33,1293.4,1,0,credit_card,month_to_month,1,0,-0.102,23,0
C001462,3,73.58,195.76,1,0,credit_card,one_year,1,0,-0.253,58,0
C001463,4,57.62,136.77,1,0,credit_card,month_to_month,1,0,-0.05,100,0
C001464,52,157.34,8220.74,2,0,credit_card,one_year,0,0,0.0,80,0
C001465,7,194.79,1286.14,2,2,credit_card,month_to_month,1,0,0.106,26,1
C001466,39,93.35,3576.71,1,0,pix,two_year,1,1,-0.024,60,1
C001467,24,63.79,1556.55,0,0,credit_card,one_year,1,0,0.005,24,1
C001468,47,31.71,1543.35,0,1,credit_card,month_to_month,0,0,0.07,19,1
C001469,4,101.46,397.88,2,1,boleto,month_to_month,0,0,0.332,49,1
C001470,54,98.93,5370.58,2,1,boleto,month_to_month,0,1,0.02,51,1
C001471,42,87.2,3689.48,2,0,credit_card,two_year,0,0,-0.229,38,0
C001472,27,117.75,3168.43,1,0,credit_card,month_to_month,0,0,-0.073,14,1
C001473,13,123.83,1555.07,0,0,boleto,month_to_month,1,0,0.375,3,1
C001474,59,121.31,7185.41,3,0,credit_card,month_to_month,0,0,0.308,-22,1
C001475,19,98.94,1910.43,7,3,credit_card,one_year,0,0,0.219,26,1
C001476,30,71.44,2188.0,3,0,boleto,month_to_month,0,1,0.176,28,1
C001477,24,133.3,3214.9,1,2,boleto,two_year,1,0,0.178,49,1
C001478,14,110.44,1487.71,1,2,credit_card,one_year,0,0,0.007,-31,1
C001479,25,141.09,3561.83,1,1,credit_card,one_year,0,0,0.206,24,0
C001480,10,137.65,1376.46,0,1,boleto,one_year,1,0,0.213,13,1
C001481,1,60.24,36.1,2,1,credit_card,month_to_month,0,1,0.202,18,1
C001482,18,59.8,1061.71,0,0,pix,month_to_month,0,0,-0.058,64,1
C001483,7,83.56,550.38,2,0,credit_card,month_to_month,1,1,-0.008,65,1
C001484,25,73.03,1870.21,1,1,boleto,month_to_month,0,1,-0.066,56,0
C001485,52,136.43,7023.65,2,0,pix,month_to_month,0,0,0.229,23,0
C001486,10,122.3,1173.28,2,0,credit_card,one_year,1,1,0.105,13,0
C001487,1,148.47,132.03,4,1,boleto,month_to_month,0,1,0.121,62,1
C001488,7,123.88,947.83,1,0,credit_card,month_to_month,0,1,0.154,80,1
C001489,31,117.3,3689.1,1,1,boleto,month_to_month,0,0,-0.204,76,1
C001490,17,151.99,2501.8,2,1,pix,month_to_month,0,1,0.209,37,1
C001491,30,126.44,3860.78,1,0,pix,month_to_month,0,0,-0.047,21,1
C001492,2,112.38,292.24,0,1,credit_card,month_to_month,0,1,-0.031,44,1
C001493,20,161.82,3177.62,0,1,pix,two_year,0,0,-0.1,46,0
C001494,25,114.03,2724.71,1,1,pix,one_year,1,1,0.064,6,0
C001495,26,99.35,2579.44,1,1,credit_card,month_to_month,1,1,0.038,13,1
C001496,34,80.68,2799.11,1,1,pix,one_year,1,1,-0.2,100,0
C001497,47,134.61,6406.04,1,1,credit_card,month_to_month,0,1,-0.272,6,1
C001498,29,153.3,4402.06,0,0,pix,month_to_month,0,1,0.014,50,1
C001499,51,108.23,5607.3,0,1,pix,month_to_month,0,1,0.197,2,1
C001500,32,155.78,4873.47,4,1,credit_card,month_to_month,0,0,0.179,16,1
C001501,16,41.05,638.39,1,0,credit_card,one_year,0,0,0.23,-12,1
C001502,14,108.06,1491.97,1,1,pix,one_year,0,1,0.014,-12,1
C001503,20,108.6,2229.55,0,1,credit_card,one_year,1,0,-0.014,42,0
C001504,36,84.56,3108.9,1,0,credit_card,month_to_month,0,1,0.03,37,1
C001505,15,193.44,2949.24,0,3,credit_card,month_to_month,0,0,0.195,84,1
C001506,55,107.68,5855.05,1,0,credit_card,month_to_month,1,0,0.34,21,1
C001507,29,95.73,2819.28,1,0,credit_card,month_to_month,0,0,-0.033,25,1
C001508,52,110.91,5792.7,2,0,credit_card,month_to_month,1,1,0.002,18,1
C001509,41,39.9,1552.4,1,1,pix,month_to_month,1,0,0.056,-14,1
C001510,21,83.4,1648.15,1,1,pix,month_to_month,0,0,0.002,41,1
C001511,14,144.41,2073.69,0,0,pix,month_to_month,0,0,-0.055,14,1
C001512,45,87.99,3950.41,0,1,credit_card,month_to_month,1,0,0.027,-30,1
C001513,20,80.99,1555.53,4,0,boleto,one_year,1,0,-0.092,59,1
C001514,15,155.83,2327.09,2,0,credit_card,one_year,1,0,0.181,0,1
C001515,56,156.91,8805.1,1,1,boleto,one_year,0,1,0.315,32,1
C001516,29,128.09,3710.6,3,0,pix,two_year,1,1,-0.001,33,1
C001517,3,94.07,204.61,1,0,credit_card,one_year,0,1,0.349,27,0
C001518,30,101.62,3142.83,0,1,pix,one_year,0,1,0.031,-15,0
C001519,28,81.85,2342.14,3,1,pix,one_year,0,0,-0.076,69,0
C001520,52,75.18,3892.74,1,2,credit_card,one_year,1,0,0.174,-6,0
C001521,43,73.45,3143.4,0,0,pix,month_to_month,0,1,-0.116,-66,1
C001522,12,88.37,1078.39,1,0,pix,month_to_month,1,1,0.162,50,1
C001523,10,73.78,681.37,0,0,credit_card,month_to_month,0,1,0.096,49,1
C001524,37,55.27,2061.14,1,0,credit_card,month_to_month,1,0,-0.023,-22,1
C001525,3,117.68,286.5,1,0,boleto,month_to_month,0,1,-0.042,20,1
C001526,20,118.21,2360.69,0,0,boleto,two_year,1,1,-0.107,58,1
C001527,9,169.53,1467.32,2,0,credit_card,one_year,1,0,0.236,69,1
C001528,2,86.61,117.31,0,0,credit_card,month_to_month,0,0,0.01,41,0
C001529,56,120.36,6822.64,2,0,credit_card,month_to_month,1,1,0.106,49,1
C001530,6,120.94,728.63,0,0,credit_card,one_year,1,1,0.048,45,1
C001531,1,101.12,111.49,0,1,credit_card,one_year,0,1,0.012,15,1
C001532,56,136.05,7518.32,0,1,credit_card,one_year,0,0,0.109,-18,1
C001533,12,137.13,1615.75,0,1,pix,month_to_month,1,0,0.142,11,1
C001534,49,121.46,5974.57,0,0,credit_card,two_year,1,1,0.075,59,0
C001535,2,101.05,211.81,0,1,boleto,two_year,1,0,0.016,59,0
C001536,10,97.49,867.16,1,0,boleto,two_year,0,0,-0.146,27,0
C001537,7,62.13,445.26,2,0,pix,one_year,0,0,-0.059,8,1
C001538,43,81.79,3535.42,3,2,pix,month_to_month,0,0,-0.005,81,1
C001539,38,88.23,3416.92,0,1,pix,two_year,1,0,0.053,24,0
C001540,29,70.66,2016.41,1,0,credit_card,month_to_month,0,0,-0.263,42,0
C001541,15,125.4,1768.86,0,0,credit_card,month_to_month,0,0,0.162,-22,1
C001542,6,151.88,861.45,0,0,credit_card,one_year,1,1,0.108,18,0
C001543,35,78.22,2682.77,2,3,credit_card,month_to_month,1,0,-0.055,58,0
C001544,14,119.92,1715.72,2,0,credit_card,one_year,0,1,-0.115,-28,1
C001545,36,73.81,2521.18,1,1,credit_card,one_year,0,0,-0.074,19,0
C001546,42,99.33,4149.35,4,1,credit_card,month_to_month,0,1,-0.188,34,1
C001547,51,85.84,4449.05,3,2,credit_card,one_year,0,0,-0.011,70,1
C001548,30,131.07,3932.35,0,0,boleto,two_year,0,0,0.018,54,1
C001549,1,86.24,131.06,0,0,pix,two_year,0,0,0.215,79,0
C001550,17,145.41,2389.85,0,0,credit_card,month_to_month,0,0,0.135,49,1
C001551,52,101.4,5192.69,3,1,credit_card,month_to_month,1,1,0.274,51,1
C001552,32,87.26,2864.31,0,0,credit_card,month_to_month,0,0,0.07,-13,0
C001553,38,66.13,2518.16,0,0,credit_card,one_year,1,0,-0.114,-14,0
C001554,28,118.86,3333.3,3,0,pix,one_year,0,0,0.363,79,0
C001555,10,141.33,1357.42,1,0,credit_card,month_to_month,1,0,-0.007,4,1
C001556,54,119.57,6461.62,0,3,credit_card,month_to_month,1,1,-0.228,1,0
C001557,47,188.36,8795.58,0,0,boleto,one_year,1,1,0.09,-61,0
C001558,60,160.04,9661.9,0,0,credit_card,one_year,0,0,-0.236,57,0
C001559,52,99.24,5296.69,1,0,boleto,month_to_month,1,0,0.035,-19,1
C001560,18,98.87,1803.84,2,0,credit_card,month_to_month,1,0,-0.036,-9,1
C001561,16,126.44,1991.28,2,0,credit_card,month_to_month,0,1,0.144,58,1
C001562,15,80.67,1083.36,0,1,credit_card,two_year,0,0,0.222,-57,1
C001563,56,150.82,8361.7,2,1,boleto,month_to_month,0,1,-0.008,68,1
C001564,34,122.66,4248.05,0,1,credit_card,one_year,1,1,-0.021,-9,0
C001565,28,118.98,3279.87,3,1,credit_card,month_to_month,0,0,0.186,15,1
C001566,59,134.04,7890.02,2,0,boleto,month_to_month,0,0,-0.088,-7,1
C001567,37,170.3,6333.83,1,0,boleto,month_to_month,1,1,0.062,-27,1
C001568,55,115.98,6453.2,2,0,credit_card,month_to_month,0,0,0.147,-7,0
C001569,60,106.04,6352.64,2,0,pix,month_to_month,0,0,-0.092,-9,0
C001570,5,162.81,793.79,1,2,boleto,month_to_month,1,0,-0.004,-23,1
C001571,22,143.86,3168.59,1,0,pix,month_to_month,0,0,0.068,74,1
C001572,45,98.77,4413.07,2,0,credit_card,one_year,0,0,0.29,-14,1
C001573,49,110.18,5370.2,2,1,boleto,month_to_month,0,1,-0.168,-46,1
C001574,9,116.84,1072.14,4,0,credit_card,month_to_month,1,0,0.023,-52,1
C001575,20,122.66,2462.53,0,0,credit_card,month_to_month,1,0,0.294,35,1
C001576,33,62.52,2169.71,1,1,credit_card,month_to_month,0,0,0.225,-41,1
C001577,48,56.01,2710.57,0,0,credit_card,one_year,0,1,0.0,14,0
C001578,7,78.94,610.15,2,0,pix,one_year,1,0,0.037,89,0
C001579,37,76.23,2767.1,2,1,pix,one_year,0,0,0.133,26,1
C001580,18,87.47,1600.65,0,2,credit_card,two_year,1,0,0.136,31,0
C001581,13,132.21,1682.64,0,2,credit_card,month_to_month,1,1,0.298,1,1
C001582,31,104.09,3246.48,1,1,credit_card,month_to_month,0,0,0.254,20,1
C001583,25,116.87,2956.27,2,0,boleto,month_to_month,1,1,-0.199,12,0
C001584,39,67.15,2621.32,2,0,credit_card,month_to_month,1,0,-0.237,31,0
C001585,20,93.84,1997.22,1,2,boleto,month_to_month,1,0,-0.048,78,1
C001586,50,130.55,6599.1,1,1,credit_card,one_year,1,0,-0.283,5,1
C001587,5,130.82,712.98,4,1,boleto,one_year,0,0,0.286,-8,1
C001588,52,84.64,4439.49,1,0,pix,month_to_month,1,1,-0.219,17,1
C001589,2,115.66,319.48,0,0,credit_card,month_to_month,0,0,-0.004,54,0
C001590,45,186.96,8341.34,0,0,pix,two_year,1,1,-0.107,8,0
C001591,21,109.38,2365.58,2,0,pix,one_year,1,1,-0.236,29,0
C001592,24,85.74,2008.16,2,0,credit_card,one_year,0,0,0.263,38,0
C001593,2,103.92,179.62,2,0,credit_card,month_to_month,1,0,-0.054,95,1
C001594,43,113.23,4896.8,1,1,boleto,month_to_month,1,1,0.393,52,0
C001595,10,104.71,1108.75,0,0,credit_card,one_year,1,0,0.303,-11,0
C001596,40,108.9,4298.42,1,1,pix,month_to_month,0,0,0.049,-57,0
C001597,44,59.48,2591.46,0,2,credit_card,month_to_month,1,1,-0.327,25,0
C001598,51,76.31,3896.58,0,0,boleto,month_to_month,0,0,-0.011,-5,1
C001599,43,104.77,4495.93,1,0,boleto,one_year,0,1,0.461,3,1
C001600,19,104.22,2022.8,1,0,credit_card,month_to_month,0,1,0.127,-15,1
C001601,45,90.18,4230.05,1,1,credit_card,month_to_month,0,0,0.02,2,1
C001602,50,103.8,5211.19,1,0,pix,month_to_month,0,0,-0.06,2,1
C001603,20,112.14,2205.95,2,0,credit_card,month_to_month,0,1,0.21,16,1
C001604,8,141.13,1064.21,3,0,credit_card,one_year,0,1,0.117,-4,1
C001605,54,106.53,5736.23,6,0,pix,two_year,0,0,0.101,-5,1
C001606,9,123.97,1068.71,3,0,credit_card,month_to_month,1,0,0.254,39,1
C001607,36,91.04,3300.96,1,0,pix,month_to_month,0,0,0.245,20,1
C001608,15,130.02,1972.95,1,2,credit_card,two_year,0,0,0.129,20,1
C001609,8,123.15,962.05,1,0,boleto,one_year,1,0,-0.236,18,1
C001610,47,140.3,6693.52,1,0,boleto,one_year,1,0,-0.127,-11,1
C001611,9,134.97,1177.97,1,1,credit_card,month_to_month,1,0,-0.061,70,1
C001612,41,130.61,5348.86,0,1,credit_card,month_to_month,0,0,0.043,91,0
C001613,42,106.56,4507.28,0,0,credit_card,two_year,0,1,0.32,63,0
C001614,4,118.57,518.89,4,0,boleto,month_to_month,0,0,0.419,-42,1
C001615,11,147.22,1683.33,0,2,credit_card,month_to_month,1,1,0.121,-3,1
C001616,48,87.18,4205.94,2,2,credit_card,one_year,0,0,0.149,45,1
C001617,31,88.01,2780.72,2,4,boleto,one_year,0,0,-0.222,-6,1
C001618,8,116.35,897.55,0,1,pix,month_to_month,0,1,-0.026,-5,1
C001619,60,124.53,7517.99,1,2,credit_card,two_year,0,0,-0.05,-28,1
C001620,16,81.16,1343.74,3,0,boleto,month_to_month,0,1,-0.065,7,1
C001621,1,107.38,183.03,0,2,pix,month_to_month,0,0,0.154,-9,1
C001622,56,106.71,5892.34,1,0,credit_card,month_to_month,0,0,-0.031,-64,1
C001623,1,32.47,0.0,2,2,pix,month_to_month,0,0,-0.291,60,1
C001624,34,102.31,3519.84,1,1,boleto,month_to_month,0,0,0.202,35,1
C001625,60,104.49,6137.06,2,1,boleto,month_to_month,0,0,0.267,-27,1
C001626,35,104.39,3678.24,1,0,boleto,month_to_month,1,1,0.102,50,0
C001627,36,159.56,5797.04,1,2,credit_card,month_to_month,0,0,0.02,24,0
C001628,24,67.45,1589.91,0,1,boleto,month_to_month,0,1,-0.112,61,1
C001629,8,81.14,627.6,1,0,boleto,two_year,1,0,-0.101,46,0
C001630,35,20.0,646.29,1,1,credit_card,month_to_month,0,0,0.243,-7,1
C001631,54,93.17,5004.99,1,0,credit_card,two_year,0,0,-0.085,43,1
C001632,6,96.15,552.29,4,1,boleto,month_to_month,0,1,0.412,45,1
C001633,53,92.15,4849.85,0,0,credit_card,month_to_month,1,1,0.221,57,1
C001634,25,148.77,3682.33,0,0,credit_card,month_to_month,0,1,0.111,55,0
C001635,33,140.12,4610.46,2,1,credit_card,two_year,0,0,0.539,93,1
C001636,10,112.72,1113.09,1,0,credit_card,month_to_month,0,1,0.28,53,1
C001637,38,97.03,3780.79,1,0,credit_card,month_to_month,1,0,-0.027,-7,0
C001638,11,145.92,1585.37,0,1,credit_card,month_to_month,0,1,-0.134,26,1
C001639,17,109.31,1875.45,1,1,credit_card,one_year,1,0,-0.026,-17,1
C001640,44,81.36,3551.02,3,2,credit_card,month_to_month,0,0,0.032,62,0
C001641,4,49.93,170.25,1,0,pix,month_to_month,0,0,-0.087,-10,1
C001642,27,94.55,2467.74,0,1,pix,month_to_month,1,0,-0.152,98,0
C001643,36,136.41,4832.28,1,0,credit_card,two_year,0,0,0.092,10,0
C001644,8,189.68,1457.08,2,0,credit_card,two_year,0,0,0.21,18,1
C001645,18,112.16,2028.0,0,1,credit_card,two_year,1,0,0.384,4,1
C001646,21,83.21,1801.27,2,0,credit_card,month_to_month,1,0,0.064,-5,1
C001647,40,68.53,2651.72,0,0,boleto,month_to_month,0,1,0.158,1,1
C001648,59,129.32,7602.33,1,0,boleto,month_to_month,1,1,-0.283,28,1
C001649,51,48.24,2391.82,2,2,credit_card,two_year,0,1,0.205,21,1
C001650,12,129.26,1537.93,3,1,pix,one_year,1,0,-0.132,5,0
C001651,2,138.62,331.03,2,1,pix,one_year,1,0,0.105,31,0
C001652,4,125.27,478.74,1,0,credit_card,month_to_month,1,1,0.042,1,1
C001653,36,102.31,3680.85,3,0,boleto,month_to_month,0,1,0.006,20,1
C001654,10,129.77,1370.49,1,0,credit_card,month_to_month,0,1,-0.217,82,1
C001655,14,115.98,1646.65,1,1,boleto,month_to_month,0,1,-0.086,0,1
C001656,51,82.77,4183.04,0,0,credit_card,month_to_month,1,0,-0.122,9,0
C001657,53,174.76,9270.46,0,1,credit_card,month_to_month,1,1,-0.057,-20,1
C001658,51,97.69,4940.87,1,0,credit_card,month_to_month,0,1,0.263,8,1
C001659,16,137.15,2215.45,2,0,credit_card,month_to_month,0,0,-0.013,33,1
C001660,38,25.35,989.01,2,3,credit_card,two_year,1,0,-0.071,1,0
C001661,37,154.68,5654.67,1,0,boleto,two_year,0,0,0.167,-20,1
C001662,12,161.41,1945.64,0,0,credit_card,one_year,1,0,0.109,33,0
C001663,34,111.04,3769.62,1,1,pix,one_year,0,0,0.416,36,1
C001664,32,129.56,4173.06,1,1,credit_card,month_to_month,1,0,0.232,41,0
C001665,24,129.55,3150.72,1,0,pix,month_to_month,0,1,-0.308,-23,1
C001666,46,87.5,4048.99,0,1,credit_card,month_to_month,0,1,0.195,68,1
C001667,41,129.15,5279.96,0,1,credit_card,month_to_month,1,0,0.174,3,1
C001668,32,81.7,2661.0,0,2,credit_card,one_year,1,0,0.349,-15,1
C001669,44,88.69,3858.86,2,0,credit_card,month_to_month,0,0,0.014,56,0
C001670,46,149.44,6808.35,1,1,credit_card,two_year,1,1,0.247,67,0
C001671,35,144.11,4884.19,4,0,boleto,one_year,0,0,-0.014,9,1
C001672,17,85.28,1446.2,0,0,credit_card,month_to_month,1,0,0.102,-9,0
C001673,46,84.32,3837.86,1,1,credit_card,one_year,0,0,-0.14,35,1
C001674,44,87.4,3865.67,0,0,credit_card,one_year,1,0,-0.197,-27,0
C001675,60,135.64,8039.98,1,0,boleto,month_to_month,1,0,0.207,100,0
C001676,9,75.0,642.65,2,0,credit_card,month_to_month,0,1,0.051,-16,1
C001677,26,122.48,3208.12,0,0,credit_card,month_to_month,0,1,-0.181,32,0
C001678,56,136.14,7572.33,1,0,credit_card,month_to_month,1,0,0.197,14,1
C001679,31,106.91,3334.72,0,3,boleto,one_year,0,0,-0.442,-12,1
C001680,57,145.35,8257.23,4,2,boleto,month_to_month,0,0,-0.096,-13,1
C001681,1,99.35,97.71,1,1,credit_card,two_year,1,0,-0.249,59,1
C001682,3,102.52,337.3,3,0,credit_card,month_to_month,0,0,0.266,33,1
C001683,48,75.8,3685.87,4,0,credit_card,two_year,1,0,-0.028,-4,1
C001684,22,145.6,3207.85,1,2,credit_card,month_to_month,1,0,0.064,0,1
C001685,32,83.17,2620.8,0,0,boleto,one_year,0,0,0.105,-8,1
C001686,26,122.24,3155.39,2,1,boleto,month_to_month,0,0,0.196,51,1
C001687,25,107.5,2719.45,0,1,credit_card,one_year,1,0,0.175,52,0
C001688,57,73.15,4118.64,3,0,boleto,two_year,0,0,0.194,38,1
C001689,6,88.68,523.19,1,0,credit_card,month_to_month,1,1,0.002,29,0
C001690,47,158.4,7425.53,0,1,boleto,month_to_month,0,0,0.204,42,1
C001691,54,117.06,6315.96,2,1,boleto,two_year,0,0,-0.068,-38,0
C001692,40,74.68,2936.73,0,1,boleto,two_year,0,0,-0.022,30,1
C001693,24,120.69,2803.88,0,1,credit_card,one_year,0,1,-0.227,57,1
C001694,10,104.89,1074.9,1,2,credit_card,month_to_month,0,1,0.352,28,1
C001695,41,230.89,9514.76,0,0,credit_card,month_to_month,0,1,-0.129,22,1
C001696,29,119.98,3389.79,0,0,credit_card,month_to_month,0,1,0.304,-2,1
C001697,9,96.68,888.55,1,1,credit_card,one_year,0,1,0.147,0,1
C001698,22,159.7,3567.58,0,0,boleto,month_to_month,0,1,0.086,2,1
C001699,58,45.56,2672.49,2,1,boleto,month_to_month,0,1,0.116,28,1
C001700,16,113.3,1791.99,2,0,boleto,two_year,0,0,-0.142,3,1
C001701,11,179.8,1930.68,0,0,boleto,one_year,0,1,0.339,-44,1
C001702,41,105.93,4347.3,1,1,credit_card,one_year,1,0,-0.015,48,1
C001703,12,49.33,604.4,1,2,credit_card,two_year,0,1,0.232,38,1
C001704,56,96.14,5388.79,0,0,credit_card,month_to_month,0,0,-0.048,32,1
C001705,52,160.91,8358.22,0,2,boleto,month_to_month,1,0,-0.208,-13,1
C001706,60,123.16,7335.61,0,0,credit_card,two_year,1,0,0.407,3,0
C001707,55,80.64,4456.34,0,0,credit_card,two_year,0,1,-0.059,38,1
C001708,15,86.02,1313.79,1,0,credit_card,month_to_month,1,0,0.133,21,1
C001709,13,90.41,1185.38,2,0,boleto,month_to_month,1,1,-0.495,-4,1
C001710,21,122.64,2581.03,0,1,pix,month_to_month,1,0,0.037,65,0
C001711,29,156.84,4632.23,2,1,pix,month_to_month,1,0,0.159,-10,1
C001712,53,146.83,7751.03,0,2,credit_card,month_to_month,1,1,0.076,-84,1
C001713,45,125.96,5732.29,2,0,credit_card,month_to_month,1,0,0.032,23,1
C001714,39,63.39,2435.6,3,1,credit_card,one_year,0,0,0.012,25,1
C001715,53,63.52,3422.13,1,2,boleto,month_to_month,1,1,0.207,22,1
C001716,39,128.66,5079.56,1,1,credit_card,two_year,0,0,-0.183,34,1
C001717,23,62.91,1432.24,4,0,credit_card,month_to_month,1,0,0.007,1,1
C001718,25,102.11,2635.68,0,0,credit_card,month_to_month,1,0,0.308,56,1
C001719,32,120.65,3884.1,1,1,credit_card,one_year,0,0,-0.217,-28,1
C001720,6,70.18,377.24,0,0,pix,one_year,0,1,0.031,19,0
C001721,45,74.15,3318.08,1,1,credit_card,one_year,1,0,-0.149,-2,1
C001722,40,106.71,4324.87,0,0,pix,two_year,1,0,0.104,55,0
C001723,44,127.63,5661.77,3,0,credit_card,one_year,1,1,0.056,-8,1
C001724,33,147.15,4803.15,2,0,credit_card,one_year,1,1,-0.12,22,0
C001725,47,131.25,6161.64,3,0,boleto,one_year,0,0,0.054,23,1
C001726,57,112.58,6427.12,1,0,credit_card,month_to_month,1,0,0.062,27,0
C001727,35,83.88,2910.53,0,0,pix,one_year,1,0,-0.06,-6,0
C001728,27,72.52,2075.88,0,1,credit_card,month_to_month,0,0,-0.025,33,1
C001729,7,92.12,656.52,1,1,credit_card,two_year,0,0,-0.067,21,1
C001730,47,124.35,5841.25,2,2,credit_card,month_to_month,1,0,-0.36,32,1
C001731,55,121.78,6757.54,2,0,pix,month_to_month,1,1,0.217,75,0
C001732,42,36.5,1514.88,3,0,boleto,month_to_month,1,0,0.265,24,1
C001733,52,82.5,4340.44,2,0,boleto,month_to_month,0,0,-0.265,-15,1
C001734,52,152.16,7828.82,0,1,boleto,month_to_month,1,0,0.267,89,1
C001735,48,112.77,5390.4,1,0,credit_card,month_to_month,0,1,0.122,54,0
C001736,31,60.4,1925.0,1,0,pix,two_year,0,0,-0.148,43,0
C001737,6,192.45,1233.23,2,1,credit_card,month_to_month,1,1,0.012,14,1
C001738,1,108.99,70.32,0,0,pix,two_year,1,0,-0.077,46,1
C001739,13,123.45,1560.38,0,2,boleto,one_year,1,0,0.216,-52,1
C001740,26,123.98,3251.94,0,0,credit_card,month_to_month,0,1,-0.115,74,0
C001741,45,97.13,4339.89,1,1,boleto,month_to_month,1,0,0.432,51,1
C001742,28,84.53,2353.55,1,2,boleto,two_year,1,0,0.259,14,1
C001743,2,184.26,412.34,0,2,credit_card,one_year,0,0,-0.17,50,1
C001744,13,145.11,1859.25,2,0,boleto,month_to_month,0,1,0.345,42,1
C001745,59,138.77,8089.03,0,1,credit_card,month_to_month,1,0,0.181,-15,1
C001746,60,130.17,7745.15,1,1,pix,month_to_month,0,0,0.023,26,1
C001747,23,74.88,1722.83,3,0,pix,one_year,1,0,0.172,33,0
C001748,49,154.71,7487.79,2,0,credit_card,month_to_month,1,1,0.216,15,1
C001749,44,80.49,3526.72,2,1,credit_card,month_to_month,0,1,-0.086,12,1
C001750,56,119.92,6645.64,1,0,credit_card,month_to_month,1,1,0.2,52,1
C001751,54,52.62,2923.55,1,0,boleto,month_to_month,0,0,-0.028,26,0
C001752,38,38.57,1573.91,0,0,pix,month_to_month,0,0,0.197,86,0
C001753,24,121.14,2854.45,0,2,boleto,one_year,0,1,0.025,-3,1
C001754,38,81.68,3116.74,0,1,pix,one_year,1,0,-0.131,34,0
C001755,20,40.38,759.56,0,3,boleto,one_year,0,0,0.163,-12,1
C001756,21,128.92,2691.88,0,0,credit_card,two_year,1,1,-0.018,44,0
C001757,37,184.2,6905.68,1,0,pix,one_year,0,1,0.078,-19,1
